user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0236,page_view,2023-06-03 16:13,P027,2843.25,A,86.7,420,C,86.24,94,B,93.76,888,B,69.73,660,B,87.19,29,C,59.03,459,,43.74,470,,90.09,602,C,85.2,723,C,92.92,903,A,,,,87.37,940,,,,,,705,,61.18,785
U0359,page_view,2023-06-04 16:25,P006,,A,78.27,127,C,10.39,329,A,,344,B,10.17,795,B,88.93,253,,95.91,136,C,41.77,960,B,83.57,247,C,,,B,,32,B,,327,B,51.48,994,,99.49,164,A,51.22,899,B,13.94,
U0283,profile_update,2023-06-06 07:53,P004,2727.75,A,16.1,,A,59.34,443,,65.62,486,,98.56,539,B,92.88,739,B,53.78,,C,,,B,74.01,32,B,4.88,,B,83.15,,A,46.56,943,,,202,C,53.55,,,78.8,433,A,67.12,639
U0274,search,2023-06-05 16:14,P011,,C,42.33,263,C,18.48,931,,6.86,657,B,,703,C,10.76,942,,97.36,637,,,87,,,743,B,54.46,530,B,,,,,,,78.45,283,A,94.83,533,B,15.08,,B,98.59,526
U0222,add_to_cart,2023-06-05 20:20,P008,1614.3,C,10.83,39,B,,493,A,18.32,761,A,58.93,,A,43.98,160,A,86.49,789,B,27.22,156,,,263,A,96.2,,C,11.17,,B,22.39,,B,86.98,455,A,10.32,,C,,929,A,,632
U0354,page_view,2023-06-04 19:11,P021,954.68,,46.09,244,,54.87,784,B,69.08,448,,24.35,,A,32.4,,B,79.16,597,A,21.7,,A,91.82,,,79.94,874,A,70.8,,A,57.27,75,A,,76,B,46.08,,A,,190,C,,
U0122,page_view,2023-06-04 04:35,P005,1808.91,A,,278,A,,341,,,414,,,,A,65.9,816,C,,361,B,29.35,21,C,37.63,,C,,722,,61.78,525,B,38.2,447,C,18.53,,,57.99,526,B,98.43,,C,,
U0376,search,2023-06-03 21:17,P022,,A,,,,8.12,255,,21.43,214,B,,994,A,98.33,988,,,,C,87.01,185,A,93.5,977,,56.29,101,A,54.65,44,C,95.89,,B,51.91,878,C,10.64,124,C,42.62,948,,77.03,
U0241,wishlist_add,2023-06-06 18:15,P008,2817.48,,27.01,742,C,87.94,594,,96.43,151,,30.66,850,B,16.06,,,10.77,354,A,81.36,657,,1.15,128,A,,,B,,,,13.31,,B,44.38,,C,97.32,379,C,57.02,407,A,33.37,
U0267,add_to_cart,2023-06-05 03:40,P014,,,,298,A,97.75,590,B,,252,A,77.89,,B,7.87,,A,,,B,34.52,730,A,5.28,,,88.89,811,C,,990,B,3.39,,B,,908,A,99.97,477,,,,B,48.63,332
U0393,logout,2023-06-02 23:05,P025,,C,97.49,138,A,83.69,155,A,50.97,,A,32.0,240,C,43.07,670,,15.41,390,C,10.3,149,,82.3,,B,66.71,,A,64.59,576,A,,809,A,94.81,227,C,,600,C,96.83,238,,39.28,
U0010,search,2023-06-03 11:48,P026,476.46,,76.03,,,41.41,279,,,827,,11.79,,A,46.64,,C,,101,,0.81,153,A,26.15,,C,74.54,524,,19.15,,,65.16,,C,73.55,453,A,,,C,67.52,294,A,32.33,604
U0202,login,2023-06-05 10:50,P018,402.4,A,8.39,,,22.21,121,,52.14,189,B,60.27,803,B,62.06,,,76.28,397,,,,,13.81,,,,,C,48.31,986,,53.12,464,,79.96,302,C,,856,B,5.28,325,A,6.44,46
U0077,checkout,2023-06-06 01:49,P018,315.52,C,8.15,738,A,42.71,296,A,47.58,,C,,178,,67.29,602,A,57.7,954,A,24.48,,,41.83,612,A,74.77,270,,83.17,697,,56.31,330,,90.5,964,,22.76,402,C,,571,B,,764
U0186,profile_update,2023-06-05 16:27,P024,,C,66.3,953,,,807,,39.79,,A,80.37,,B,47.3,834,,,276,A,,974,B,66.58,578,C,,775,A,4.98,,B,17.35,,,37.41,275,C,45.53,,,,98,,,474
U0277,page_view,2023-06-02 14:09,P003,2504.34,A,,511,B,6.49,410,B,19.46,926,C,50.86,,C,80.59,,C,,,,63.26,615,A,,349,A,15.11,989,B,58.59,294,B,60.42,,,17.95,267,C,,712,C,34.9,155,A,97.38,
U0129,profile_update,2023-06-05 15:12,P026,,B,68.43,,A,6.53,,B,82.24,,A,60.6,,C,95.18,288,B,49.98,,C,50.65,,C,81.83,767,C,91.96,59,A,96.69,784,A,28.8,608,C,91.61,,,92.9,,,33.34,715,C,70.15,
U0056,logout,2023-06-01 17:39,P011,1239.26,C,78.63,,B,95.73,21,,62.09,,A,,398,C,3.72,,C,,,,56.15,100,A,13.33,636,,,804,A,35.52,251,B,97.09,489,B,32.83,892,C,4.57,,B,,222,,94.89,961
U0026,logout,2023-06-05 01:16,P030,2504.75,,3.11,469,B,77.69,729,A,91.59,366,C,18.08,894,B,,23,,47.88,658,B,,40,A,,,A,91.62,75,C,37.84,,C,67.23,,,58.9,476,,66.84,20,B,59.96,281,,44.48,
U0247,logout,2023-06-04 14:56,P010,2170.79,A,,253,C,42.42,870,A,78.96,950,A,18.78,659,A,59.0,,,,995,,,,B,94.31,,,67.14,562,C,14.51,584,,19.64,,,,643,,29.19,,,,,A,,373
U0160,login,2023-06-03 10:54,P026,2595.28,A,43.05,750,C,,,A,,75,A,,880,B,94.37,154,A,99.51,,,16.35,113,B,79.82,741,,31.39,440,B,,,A,50.17,723,C,,871,A,41.1,955,B,16.7,,,,178
U0275,login,2023-06-02 19:03,P009,2427.84,C,24.16,309,C,34.86,23,A,58.78,,,9.66,100,A,,,C,24.43,,B,,418,A,77.54,480,B,24.85,311,A,,,,43.38,757,B,,555,A,46.61,101,,54.53,149,B,18.45,
U0102,wishlist_add,2023-06-01 12:21,P002,2384.84,,13.11,,,15.68,,C,,,B,4.56,,A,59.36,,B,45.85,721,B,13.23,9,C,40.0,216,B,99.12,277,C,74.39,,,36.61,998,,58.71,953,A,39.89,,A,60.86,,C,75.85,
U0304,add_to_cart,2023-06-04 17:03,P005,,B,34.61,711,B,,912,C,,121,A,,,A,79.62,606,,38.59,471,B,88.23,192,B,50.02,,B,,525,B,8.48,,,15.12,,A,16.7,,C,32.71,730,B,,934,C,,189
U0220,search,2023-06-03 19:42,P005,,B,5.85,532,C,29.17,857,B,84.66,495,B,32.94,792,,15.6,917,B,5.35,,A,,,B,13.91,671,A,87.13,854,A,50.1,447,C,,982,B,90.56,,B,59.16,894,A,,980,A,64.65,457
U0392,checkout,2023-06-05 20:35,P021,531.23,B,69.06,215,B,,,C,47.51,421,A,65.61,732,C,17.12,,C,17.91,808,A,28.18,29,,75.15,,C,93.82,427,C,,,C,,332,,91.4,250,C,,777,,,175,A,18.83,
U0049,logout,2023-06-04 08:45,P011,2141.08,,34.61,595,A,19.07,777,C,,263,C,60.31,148,B,31.75,753,A,20.43,800,A,,,C,,,B,,904,,46.46,,B,57.02,934,C,44.24,631,A,,638,,36.45,61,,,620
U0018,wishlist_add,2023-06-04 07:28,P011,1921.51,C,54.99,,,,944,,14.24,,C,,45,C,22.64,577,,57.52,28,,87.99,,,,816,,7.57,185,C,13.51,,,,112,B,37.46,49,C,,155,C,63.91,,C,75.13,963
U0181,profile_update,2023-06-05 17:59,P020,,A,49.86,,,,,A,21.13,395,B,,108,,,142,A,,384,A,22.76,384,,85.31,,A,79.94,571,C,15.61,648,A,,146,C,,834,B,3.01,654,,,,A,57.57,
U0187,checkout,2023-06-03 03:00,P016,810.87,B,92.25,,B,25.18,,,69.65,670,B,38.91,795,,74.78,,A,,,C,92.15,831,A,92.56,222,B,,782,C,26.92,273,,,,B,21.6,13,A,1.04,,B,24.61,807,A,66.74,
U0016,login,2023-06-03 14:51,P027,906.7,,16.11,44,B,,511,,67.61,474,C,68.6,247,B,26.29,,A,86.18,495,C,74.26,276,C,,711,,,,A,,,A,,232,B,77.39,289,A,,414,A,95.86,118,B,,224
U0042,checkout,2023-06-04 04:39,P023,,,,216,,53.04,801,B,45.47,,,4.64,,A,41.26,,A,80.92,956,B,32.42,457,B,,810,,41.81,,A,2.93,132,C,,52,B,63.92,,B,97.35,824,B,8.37,145,A,4.36,953
U0376,search,2023-06-05 12:21,P017,,,,,,31.78,550,A,70.87,996,,22.32,225,C,62.86,,,25.81,,A,,886,,92.5,830,A,45.95,631,B,,886,A,47.55,896,C,94.96,46,,69.33,,B,30.4,374,C,2.53,595
U0206,checkout,2023-06-06 14:20,P015,,C,45.51,801,C,58.43,353,,24.34,,B,97.29,504,C,81.5,681,,17.75,739,C,46.66,820,A,26.64,853,,2.33,753,B,,879,,,,C,,,,50.02,,B,56.39,146,A,,667
U0326,logout,2023-06-03 20:10,P018,,A,84.0,,C,3.39,137,,49.06,677,B,,997,A,4.88,150,B,46.57,324,A,82.18,193,,,312,,49.87,746,,,42,C,,41,,,,,89.02,462,B,91.37,403,C,38.63,127
U0259,profile_update,2023-06-01 09:02,P024,795.7,C,49.83,236,A,25.95,,A,93.07,161,C,10.34,895,,26.19,140,A,33.19,772,B,,171,C,2.17,261,B,31.59,,A,74.17,,,77.98,525,,89.7,,A,62.98,,,15.32,108,A,,
U0239,wishlist_add,2023-06-02 17:31,P010,743.78,C,78.37,,B,3.09,,,63.07,439,C,49.03,28,C,,,A,,600,B,7.59,962,C,29.71,598,B,43.11,721,B,66.29,882,A,56.6,,,7.05,717,B,67.12,442,B,,701,A,93.84,193
U0141,page_view,2023-06-05 00:46,P029,1037.69,,,826,B,45.05,389,B,,361,C,,,A,,413,,24.12,177,B,20.03,551,B,92.17,995,B,,,C,91.27,,B,24.83,,B,,295,A,,313,B,19.31,414,A,81.04,162
U0259,wishlist_add,2023-06-04 23:27,P014,,,19.2,649,A,,72,,,809,,1.71,,C,,529,C,,753,,27.92,,,73.73,370,C,69.2,581,,,,A,2.19,614,B,,64,C,23.63,851,C,7.16,,A,8.01,81
U0165,profile_update,2023-06-04 02:11,P023,263.81,B,,346,A,60.96,508,A,87.16,898,A,22.42,,,,866,B,84.95,764,C,85.7,352,B,3.82,578,C,85.09,481,B,70.11,121,,46.0,100,C,86.44,635,C,,157,A,15.32,196,,68.23,
U0055,login,2023-06-05 06:28,P019,699.35,,21.37,,C,47.02,623,B,,277,B,,105,A,3.9,682,,72.01,312,C,76.51,,,64.71,,A,18.8,783,,69.57,,C,32.09,639,,22.16,,,,41,,59.12,862,C,,260
U0124,checkout,2023-06-01 19:47,P010,426.66,B,93.79,800,B,71.57,434,C,79.81,338,B,60.09,212,A,28.62,734,,9.49,857,A,,779,,84.67,,,,,B,38.25,848,,18.64,324,C,18.09,,B,,16,B,,,A,,370
U0099,wishlist_add,2023-06-04 08:04,P011,,B,,472,,,845,,23.85,,,26.16,,A,,224,,,992,C,,,A,98.58,727,B,,119,C,,213,C,71.94,871,A,24.62,912,,21.73,361,A,56.29,860,,36.2,859
U0123,search,2023-06-04 02:51,P012,2919.7,A,,967,B,26.47,824,A,33.38,485,B,42.26,814,B,80.67,414,A,24.1,195,B,76.21,20,,59.53,,A,93.25,,A,4.3,749,,48.55,92,A,,809,C,80.49,225,B,0.56,527,B,5.1,538
U0372,login,2023-06-06 13:31,P022,,,18.23,877,C,57.11,407,A,99.81,,A,89.21,,A,83.67,796,A,,497,C,,,C,75.92,744,A,62.82,77,A,49.7,,B,32.37,521,C,78.78,583,B,,,C,15.17,865,,8.82,322
U0362,login,2023-06-02 13:55,P022,2931.91,C,,198,C,95.34,824,,,546,C,,,B,17.81,328,A,,610,A,,670,C,,966,A,58.02,735,A,8.11,845,A,57.65,,C,76.47,,C,50.2,369,C,,225,C,61.84,865
U0033,login,2023-06-02 03:53,P023,642.25,B,77.68,251,,,935,A,33.13,405,B,96.06,122,A,61.54,707,,,,C,30.99,,,90.99,,C,,89,C,25.48,924,C,22.08,751,B,,,,51.42,,A,33.25,133,A,62.66,
U0365,search,2023-06-06 09:53,P018,,A,64.54,722,B,,185,A,79.91,354,,3.86,216,B,,,,65.45,841,B,,641,B,,736,C,0.22,999,C,,481,,,32,C,,795,,52.83,517,A,35.94,545,,8.2,462
U0049,checkout,2023-06-05 13:40,P030,1105.33,A,41.12,,,87.34,425,C,92.57,319,A,5.43,897,A,57.31,950,,57.17,879,,,400,A,17.34,320,B,66.92,317,C,,,C,17.83,849,,13.09,,B,69.68,396,A,17.04,402,A,,735
U0241,wishlist_add,2023-06-06 14:55,P009,425.5,,15.46,87,C,65.64,258,A,49.38,564,B,58.36,,B,,507,A,82.29,499,C,21.46,,,1.65,532,A,,,A,82.8,407,B,99.7,205,A,53.91,,A,75.73,842,,94.31,256,A,,
U0397,logout,2023-06-04 20:02,P015,,A,54.41,753,A,13.18,751,C,47.55,,,66.77,458,C,,35,A,30.97,911,A,9.56,896,B,60.11,,A,,443,C,,484,,99.77,280,A,37.45,706,B,26.54,906,B,1.17,669,A,,690
U0317,wishlist_add,2023-06-06 10:14,P002,,A,45.61,945,C,21.97,856,A,,904,C,3.52,,B,93.65,,,57.05,441,A,2.65,,,94.25,449,,,,C,4.9,435,,37.5,4,A,,503,C,15.75,393,A,,782,B,,663
U0145,checkout,2023-06-03 10:31,P021,,,,648,B,,974,B,,629,B,88.3,827,A,90.73,,A,96.18,822,C,,,A,62.4,,B,34.2,587,B,,567,B,42.46,587,B,,,C,35.54,,C,25.08,401,A,28.94,571
U0039,profile_update,2023-06-03 02:01,P007,,A,67.01,777,C,24.34,,B,,8,B,9.04,,B,,,A,,976,B,,397,B,21.92,757,,50.3,,A,37.19,264,,,,B,,874,,24.29,,C,44.85,697,A,,317
U0099,profile_update,2023-06-02 02:25,P024,2334.22,C,,429,C,44.59,,,,354,B,,255,A,,862,B,,,A,,798,C,21.48,429,A,34.8,774,B,63.64,384,,55.82,,,76.15,,C,51.74,991,,37.02,69,A,92.4,916
U0177,add_to_cart,2023-06-01 21:14,P019,2202.38,B,,108,B,43.46,970,C,89.24,36,C,,487,,,527,A,4.16,374,B,,,C,44.8,589,B,56.71,,,,337,C,81.23,938,,8.3,,B,69.01,,,60.26,168,B,54.92,871
U0037,add_to_cart,2023-06-04 16:39,P009,783.3,,9.44,844,B,31.56,976,A,,997,,,33,B,44.8,,A,73.57,,A,74.62,,,,,C,84.97,54,B,97.21,52,A,48.62,,A,,617,C,,,A,77.5,919,,12.13,317
U0347,wishlist_add,2023-06-03 09:47,P004,,C,51.08,,B,18.5,281,A,,,A,21.24,319,C,27.9,822,,62.38,,B,53.47,142,,4.54,,C,40.43,,A,21.67,640,,26.34,,B,26.88,,A,,714,A,9.54,524,A,78.29,168
U0241,search,2023-06-05 20:29,P022,2356.69,,,,A,,731,,49.47,184,A,,716,B,34.5,788,A,,108,,,947,C,16.36,134,A,,768,,,,C,,788,B,,800,A,,,B,,147,,72.54,211
U0023,profile_update,2023-06-01 11:54,P020,1403.1,C,38.78,592,B,17.35,461,A,96.62,828,,,552,,,,,70.56,376,,70.05,,C,,200,C,,136,B,,,,82.56,,B,75.99,143,A,14.59,336,B,31.56,920,A,75.29,275
U0172,login,2023-06-06 12:26,P029,2153.01,,47.29,38,,14.45,200,A,65.21,48,,11.47,878,A,51.83,982,C,7.02,545,C,78.53,637,B,,746,A,31.35,18,B,37.14,771,,94.19,47,,33.75,,C,33.11,355,A,62.32,106,,,142
U0251,wishlist_add,2023-06-05 15:41,P025,,B,41.03,659,C,19.92,839,,58.37,,,,430,,10.95,152,C,,565,B,,668,A,89.93,,C,70.81,,C,95.9,,A,99.22,352,B,,943,,99.35,471,C,16.38,227,B,17.07,112
U0115,search,2023-06-04 12:56,P027,,C,14.13,,,62.96,4,B,15.66,736,,70.36,,,78.96,383,A,,274,A,5.75,264,B,67.56,800,A,25.15,681,C,,19,,,727,,,317,,52.79,,B,8.78,,B,10.93,97
U0286,login,2023-06-06 09:48,P023,1672.71,,99.47,749,B,,0,,,967,B,34.99,,B,10.96,918,C,,664,C,,785,B,45.17,179,A,,771,,27.61,708,A,,347,C,,90,C,27.84,429,,,265,,78.08,911
U0380,checkout,2023-06-03 07:12,P015,905.4,C,73.97,268,,,120,,26.81,697,C,84.31,138,A,48.44,259,B,17.07,,,23.83,658,C,98.11,389,A,38.22,620,A,98.54,949,,14.53,176,B,92.44,906,,33.69,431,A,,,,,
U0347,login,2023-06-02 13:49,P011,2498.53,,28.25,371,A,36.01,47,,11.92,587,C,93.94,478,A,,,B,67.6,42,A,45.29,118,B,44.66,991,B,25.03,188,C,59.56,,C,,,A,,801,A,53.27,812,A,71.58,819,B,,428
U0066,login,2023-06-05 19:47,P016,,B,1.45,699,B,,369,C,,834,A,63.43,,C,33.34,693,C,,771,C,51.19,,C,25.35,,,33.71,,A,5.39,,C,47.57,114,C,63.36,882,B,70.25,80,B,40.88,,A,60.85,397
U0246,profile_update,2023-06-04 07:49,P012,673.26,,73.18,543,C,64.59,,,16.58,662,A,39.14,,,43.03,847,,65.95,508,B,,769,C,75.8,781,A,53.62,191,B,79.55,,B,93.8,695,B,12.26,587,C,87.2,980,C,57.52,674,B,,
U0327,checkout,2023-06-03 13:41,P016,,A,,,,86.18,498,C,91.61,,C,,354,,29.5,326,C,38.32,,,41.8,,,31.89,,,51.15,885,B,,798,A,83.03,,C,94.49,,,63.86,296,A,54.13,,A,,
U0002,page_view,2023-06-06 11:26,P026,,C,91.64,828,,12.18,32,,33.14,499,A,26.9,565,B,85.44,190,A,,972,C,1.02,80,C,,,C,28.35,18,,31.49,608,A,25.52,974,,66.36,,B,33.18,850,A,40.95,486,,46.42,704
U0284,profile_update,2023-06-03 17:36,P005,1920.1,C,8.81,953,B,4.85,,A,,,C,19.88,237,C,95.56,,C,49.61,333,C,9.22,963,,,755,A,39.28,,,31.81,113,C,26.47,920,C,56.94,556,A,,583,B,49.54,147,,11.2,273
U0291,wishlist_add,2023-06-03 19:00,P004,192.68,,99.22,628,,28.18,,B,68.7,914,,73.91,221,C,,55,A,,960,B,38.69,,B,,,A,65.65,172,C,36.89,897,,40.06,469,B,24.42,729,A,72.52,841,B,26.57,,C,74.45,
U0034,checkout,2023-06-04 02:44,P025,2387.37,C,91.91,781,,,39,A,60.32,,C,85.91,674,C,56.44,123,A,0.59,539,C,84.63,954,B,23.52,109,,,23,C,59.36,,C,,,,,527,B,81.6,,,54.32,,,28.79,891
U0004,logout,2023-06-03 23:36,P003,,A,1.03,532,A,,900,,33.19,527,,16.84,,A,,,,,954,,75.29,735,C,68.34,867,C,32.86,,A,97.14,998,,,807,A,96.18,,A,40.44,,A,40.8,71,C,64.59,
U0123,page_view,2023-06-06 12:39,P020,,A,,,A,68.82,823,C,7.76,427,A,49.86,942,B,66.63,703,,74.0,57,,1.09,321,B,,906,C,59.56,,C,26.72,542,A,21.8,87,B,47.66,86,B,,703,A,53.24,,,46.47,837
U0258,page_view,2023-06-02 11:04,P026,,A,59.03,,,95.59,771,C,16.27,66,,,763,C,78.03,155,,14.14,206,B,5.38,452,B,16.66,302,A,61.71,,A,,,B,35.46,,C,,772,C,52.23,448,,35.2,775,B,34.04,818
U0339,checkout,2023-06-04 08:33,P027,,A,,885,B,71.74,,B,32.44,988,,44.37,559,C,,688,,42.25,370,C,,655,C,91.09,818,B,,414,,,,,25.95,346,,61.64,802,,18.98,892,B,45.44,12,C,19.11,72
U0359,add_to_cart,2023-06-01 17:08,P004,,,,799,,33.78,469,B,,729,C,62.17,956,A,,,A,37.9,881,A,77.86,580,A,,,C,3.95,620,B,61.74,,A,14.37,,A,,798,,57.48,,C,64.56,,C,,758
U0061,wishlist_add,2023-06-02 02:09,P008,124.93,,43.22,,,82.43,460,,30.71,910,C,35.82,378,C,2.39,890,C,37.92,192,C,21.1,223,C,18.05,8,C,16.56,770,A,50.24,136,,,723,,,,B,72.25,823,B,20.08,801,A,34.75,6
U0124,search,2023-06-03 05:05,P030,2181.45,A,10.46,,C,72.51,45,A,,299,A,4.07,691,A,,689,A,75.44,,,,958,A,54.37,679,A,96.22,7,C,24.57,110,B,,344,C,78.45,,A,57.63,522,B,,505,B,,367
U0389,logout,2023-06-05 06:07,P010,2028.63,A,28.6,367,,62.5,,B,32.22,792,B,6.03,647,,36.23,368,B,10.91,772,A,,223,B,31.29,,A,55.9,268,,56.8,943,C,56.1,,B,48.89,401,C,62.23,266,A,,723,,,400
U0255,search,2023-06-05 15:29,P025,,B,42.43,285,A,39.55,688,B,29.95,,,37.37,967,A,62.11,275,B,78.29,558,A,52.34,766,,,,,68.49,,,97.56,381,A,94.74,,C,47.74,254,A,39.94,964,A,10.58,,C,85.43,
U0154,search,2023-06-06 07:03,P027,2480.12,B,45.98,86,B,46.96,,,73.86,195,,,,A,49.1,,,55.05,219,,52.09,610,B,9.96,290,A,41.24,752,B,,730,A,73.74,746,,3.16,638,A,81.65,,A,61.94,696,A,79.19,84
U0203,profile_update,2023-06-02 01:29,P004,2959.88,,54.49,640,A,69.13,15,B,39.05,951,B,92.67,,A,51.68,362,C,,634,,79.94,443,B,3.75,894,,,506,C,85.2,490,,41.68,599,C,,999,C,24.72,,A,53.09,117,C,51.7,577
U0256,wishlist_add,2023-06-01 08:28,P025,,,,25,,99.38,623,,81.4,476,C,68.98,754,C,,60,,62.23,510,B,,,B,27.6,565,B,,,C,42.55,873,C,35.91,,C,,475,B,,,B,,559,B,98.36,531
U0333,profile_update,2023-06-04 16:58,P030,,A,45.26,557,C,,965,B,86.86,112,B,50.95,650,B,97.58,,B,,,A,62.86,,,,,C,4.92,,A,30.82,,,35.59,791,A,6.25,545,B,67.01,,,98.27,200,,45.86,287
U0250,search,2023-06-05 19:35,P002,,A,,176,C,6.76,,B,24.49,339,B,,,,11.23,,,53.53,914,A,56.28,,,,77,C,,,,66.23,127,C,84.59,658,,84.04,734,B,98.73,782,,33.98,620,C,53.59,494
U0263,wishlist_add,2023-06-04 07:26,P024,,C,,968,,,,B,52.18,571,,,,B,99.07,946,C,,96,C,67.34,506,C,29.03,573,,29.73,215,C,12.68,437,,31.73,,,83.74,569,C,25.16,117,A,,728,C,25.88,2
U0133,login,2023-06-01 21:22,P030,,,47.09,327,B,,894,,59.42,946,A,,,C,37.22,867,A,64.46,310,B,39.93,636,A,,338,C,84.99,313,B,19.05,270,B,70.22,572,A,,,B,58.6,195,,,,,89.0,978
U0021,page_view,2023-06-03 22:50,P012,,,,,A,74.85,205,A,49.07,45,,4.95,345,C,39.5,439,,85.97,898,,60.13,,C,28.37,579,B,29.09,103,B,20.89,,C,65.9,540,B,15.9,,,70.72,251,A,,248,B,22.7,605
U0172,page_view,2023-06-05 20:41,P018,,A,,,B,58.23,15,B,15.43,183,B,93.09,282,C,12.11,,C,57.55,,,84.74,296,,,861,C,59.9,57,,90.04,477,B,,975,,,929,,,43,,69.6,444,B,26.71,985
U0326,add_to_cart,2023-06-01 17:13,P014,,A,2.41,,,,935,B,65.35,167,C,91.46,228,A,,260,,22.96,137,,1.59,874,,79.6,393,C,38.46,457,B,28.81,25,B,20.47,463,B,59.77,127,C,21.71,933,,1.62,943,A,2.12,662
U0162,add_to_cart,2023-06-03 02:02,P013,267.61,A,63.69,,B,66.4,,A,54.58,,C,5.87,6,,28.44,191,B,12.91,51,C,82.84,950,C,85.7,360,A,,282,A,77.06,,B,68.41,63,,,934,C,,718,C,68.84,577,,,167
U0107,add_to_cart,2023-06-02 06:29,P024,,B,90.83,957,B,,481,C,3.42,,C,,417,C,,366,A,19.68,923,,,,,,308,A,79.71,,B,83.57,498,A,66.87,,B,24.54,,A,36.56,794,,,898,B,8.78,635
U0115,add_to_cart,2023-06-02 21:50,P024,1728.67,B,26.22,649,C,34.72,405,A,77.32,123,,67.21,816,A,89.04,,,50.28,913,C,0.04,181,,54.16,44,B,87.96,,C,46.92,363,C,33.66,0,A,68.07,809,A,49.53,307,C,,767,A,70.07,
U0331,page_view,2023-06-03 05:33,P015,1404.59,B,79.6,,C,,956,B,,976,C,22.58,861,C,,964,C,,,,,212,,97.23,,C,32.81,284,C,83.22,,A,57.23,967,C,60.08,799,,52.82,168,A,,837,B,83.63,
U0358,login,2023-06-04 10:11,P003,883.0,A,15.55,513,A,27.41,906,A,,994,,,722,B,35.57,771,C,55.12,202,C,85.77,834,A,68.85,395,A,58.07,,A,76.83,,A,31.5,574,A,96.97,344,,48.5,740,A,24.16,167,B,28.09,512
U0231,login,2023-06-04 21:39,P030,,C,,,,99.61,388,C,,,B,52.63,708,B,,163,B,,,,4.61,,B,28.86,117,B,,566,B,,850,,30.12,,A,,156,C,5.52,788,B,,310,C,,
U0348,add_to_cart,2023-06-03 11:21,P019,,A,36.46,473,,,85,C,20.23,,B,1.38,,A,34.09,767,B,17.71,405,B,,521,B,,898,C,,,B,,837,,66.91,923,B,29.39,,B,69.48,145,,,197,,81.09,243
U0033,checkout,2023-06-03 02:32,P004,150.67,A,14.53,,A,,287,C,65.12,,,,771,A,63.96,120,B,73.09,,,,361,C,87.02,518,,2.87,513,A,8.64,,C,70.87,,A,,,B,70.75,261,C,,600,B,47.03,783
U0348,add_to_cart,2023-06-01 12:00,P005,,,42.45,,B,26.9,224,A,,12,C,,51,A,,149,C,85.61,224,B,5.7,443,A,25.48,844,B,,528,A,,,,40.65,692,B,,594,C,45.86,824,B,73.79,151,A,88.8,956
U0197,login,2023-06-04 13:40,P026,2160.94,B,13.21,809,A,91.63,796,A,45.2,172,A,,568,B,71.68,50,B,76.16,438,C,8.36,,B,81.36,255,B,,791,A,24.6,,A,,,,,142,C,7.95,,C,,813,A,55.43,429
U0395,page_view,2023-06-04 13:36,P003,,A,17.58,374,A,90.62,,C,59.49,749,C,1.33,338,C,8.34,636,,54.99,56,,27.55,623,A,15.37,370,,77.8,,C,69.17,976,B,,222,A,62.59,,B,39.01,193,B,,574,A,,132
U0355,checkout,2023-06-02 18:05,P003,,B,8.23,653,A,,,,,481,C,85.31,,B,61.73,527,B,57.32,,,54.08,589,B,,,,29.71,,C,,974,A,,694,C,,427,B,,70,A,,,A,69.77,
U0325,login,2023-06-03 07:49,P002,1903.59,,65.24,,,79.03,94,,32.16,556,B,19.36,,C,16.96,,B,40.59,707,C,25.58,55,C,,321,,29.77,,B,14.66,,C,35.29,253,A,35.06,48,A,,,C,49.03,,A,55.88,397
U0073,login,2023-06-02 15:25,P014,,A,,,,,,B,,,B,30.8,180,A,55.45,,B,,,A,69.57,6,A,48.69,772,,91.89,176,B,21.66,910,,93.38,663,,,741,,76.2,,,97.7,,A,16.59,635
U0073,search,2023-06-03 16:14,P008,,A,,389,,64.28,934,,78.72,,B,89.94,490,A,,,C,,430,,,771,,,541,B,36.43,410,C,59.56,945,A,,829,B,56.55,856,,86.13,95,C,60.66,172,B,,
U0332,search,2023-06-05 23:47,P001,,C,66.95,,A,,452,B,38.31,,B,16.94,298,C,5.54,468,,4.14,548,,32.95,926,,21.42,,A,30.27,350,B,68.5,875,A,69.77,622,A,,157,,,243,C,,227,A,89.2,70
U0101,add_to_cart,2023-06-03 14:57,P016,2965.77,,47.58,236,A,56.48,669,,,,C,,102,A,,,A,,380,,69.89,309,C,,,A,34.82,135,,,,B,,632,C,83.72,176,A,96.27,,,,,B,9.18,
U0293,wishlist_add,2023-06-04 16:56,P027,,C,,385,,98.2,313,,62.3,,,46.24,,C,78.86,636,,,157,A,99.85,551,C,93.89,501,C,90.63,,B,89.5,678,B,64.85,780,B,,310,B,6.4,359,B,60.83,535,C,,
U0387,logout,2023-06-04 02:34,P028,827.2,B,82.47,159,B,62.41,,,1.76,927,A,,,,,263,,59.28,,,,,C,35.72,984,C,98.98,,,6.56,813,A,,924,C,8.68,768,C,,,B,11.68,8,C,,343
