user_id,event_type,event_time,product_id,amount,event_date,hour,day_of_week
U0030,wishlist_add,2023-06-02 12:19:00,P002,0.0,2023-06-02,12,Friday
U0376,login,2023-06-06 09:30:00,P009,2762.25,2023-06-06,9,Tuesday
U0391,checkout,2023-06-04 14:50:00,P015,1687.7,2023-06-04,14,Sunday
U0400,login,2023-06-03 09:26:00,P003,0.0,2023-06-03,9,Saturday
U0163,logout,2023-06-02 17:04:00,P029,0.0,2023-06-02,17,Friday
U0272,add_to_cart,2023-06-05 03:11:00,P002,728.84,2023-06-05,3,Monday
U0164,wishlist_add,2023-06-06 17:53:00,P030,0.0,2023-06-06,17,Tuesday
U0154,add_to_cart,2023-06-02 02:45:00,P021,0.0,2023-06-02,2,Friday
U0257,login,2023-06-05 17:07:00,P009,1729.26,2023-06-05,17,Monday
U0012,search,2023-06-05 20:28:00,P021,0.0,2023-06-05,20,Monday
U0253,logout,2023-06-02 22:00:00,P007,1637.07,2023-06-02,22,Friday
U0222,page_view,2023-06-04 21:15:00,P030,2854.36,2023-06-04,21,Sunday
U0257,checkout,2023-06-01 13:13:00,P002,306.2,2023-06-01,13,Thursday
U0360,wishlist_add,2023-06-05 08:59:00,P001,0.0,2023-06-05,8,Monday
U0036,checkout,2023-06-06 05:17:00,P002,306.2,2023-06-06,5,Tuesday
U0104,checkout,2023-06-05 11:14:00,P021,306.2,2023-06-05,11,Monday
U0116,checkout,2023-06-06 09:39:00,P004,2395.71,2023-06-06,9,Tuesday
U0051,checkout,2023-06-03 09:42:00,P007,306.2,2023-06-03,9,Saturday
U0324,add_to_cart,2023-06-05 09:50:00,P023,0.0,2023-06-05,9,Monday
U0361,add_to_cart,2023-06-04 18:07:00,P015,2389.34,2023-06-04,18,Sunday
U0304,add_to_cart,2023-06-06 01:14:00,P009,103.77,2023-06-06,1,Tuesday
U0276,search,2023-06-04 02:23:00,P025,0.0,2023-06-04,2,Sunday
U0343,search,2023-06-03 06:41:00,P024,0.0,2023-06-03,6,Saturday
U0027,search,2023-06-04 13:53:00,P008,729.04,2023-06-04,13,Sunday
U0244,wishlist_add,2023-06-03 21:45:00,P017,0.0,2023-06-03,21,Saturday
